UTC,Latitude,Longitude
2025-03-25T16:32:14Z,49.38429833,1.06881500
2025-03-25T16:32:15Z,49.38429833,1.06881500
2025-03-25T16:32:16Z,49.38429833,1.06881500
2025-03-25T16:32:17Z,49.38429833,1.06881500
2025-03-25T16:32:18Z,49.38429833,1.06881500
2025-03-25T16:32:19Z,49.38429833,1.06881500
2025-03-25T16:32:20Z,49.38429833,1.06881500
2025-03-25T16:32:21Z,49.38429833,1.06881500
2025-03-25T16:32:22Z,49.38429833,1.06881500
2025-03-25T16:32:23Z,49.38431333,1.06881333
2025-03-25T16:32:24Z,49.38430500,1.06882167
2025-03-25T16:32:25Z,49.38430000,1.06883167
2025-03-25T16:32:26Z,49.38429333,1.06884167
2025-03-25T16:32:27Z,49.38428667,1.06885167
2025-03-25T16:32:28Z,49.38428167,1.06886333
2025-03-25T16:32:29Z,49.38428000,1.06887500
2025-03-25T16:32:30Z,49.38428000,1.06888833
2025-03-25T16:32:31Z,49.38427167,1.06890167
2025-03-25T16:32:32Z,49.38426833,1.06891333
2025-03-25T16:32:33Z,49.38426000,1.06892833
2025-03-25T16:32:34Z,49.38425500,1.06894333
2025-03-25T16:32:35Z,49.38425333,1.06896000
2025-03-25T16:32:36Z,49.38424833,1.06897667
2025-03-25T16:32:37Z,49.38424000,1.06899167
2025-03-25T16:32:38Z,49.38423500,1.06900333
2025-03-25T16:32:39Z,49.38423000,1.06901500
2025-03-25T16:32:40Z,49.38422667,1.06903167
2025-03-25T16:32:41Z,49.38422167,1.06905000
2025-03-25T16:32:42Z,49.38422333,1.06906333
2025-03-25T16:32:43Z,49.38422500,1.06907833
2025-03-25T16:32:44Z,49.38422167,1.06909500
2025-03-25T16:32:45Z,49.38419667,1.06915500
2025-03-25T16:32:46Z,49.38419500,1.06916833
2025-03-25T16:32:47Z,49.38419667,1.06917667
2025-03-25T16:32:48Z,49.38419333,1.06918333
2025-03-25T16:32:49Z,49.38419333,1.06918500
2025-03-25T16:32:50Z,49.38418833,1.06918167
2025-03-25T16:32:51Z,49.38418000,1.06917667
2025-03-25T16:32:52Z,49.38417833,1.06918000
2025-03-25T16:32:53Z,49.38417667,1.06918167
2025-03-25T16:32:54Z,49.38417000,1.06918500
2025-03-25T16:32:55Z,49.38416500,1.06919333
2025-03-25T16:32:56Z,49.38417000,1.06920333
2025-03-25T16:32:57Z,49.38417333,1.06919667
2025-03-25T16:32:58Z,49.38419333,1.06926500
2025-03-25T16:32:59Z,49.38420333,1.06931333
2025-03-25T16:33:00Z,49.38420667,1.06933000
2025-03-25T16:33:01Z,49.38420000,1.06935667
2025-03-25T16:33:02Z,49.38416667,1.06936833
2025-03-25T16:33:03Z,49.38417500,1.06939167
2025-03-25T16:33:04Z,49.38414667,1.06940500
2025-03-25T16:33:05Z,49.38414333,1.06941500
2025-03-25T16:33:06Z,49.38413667,1.06941500
2025-03-25T16:33:07Z,49.38414333,1.06941167
2025-03-25T16:33:08Z,49.38414667,1.06943333
2025-03-25T16:33:09Z,49.38415500,1.06947167
2025-03-25T16:33:10Z,49.38417000,1.06953667
2025-03-25T16:33:11Z,49.38417833,1.06959833
2025-03-25T16:33:12Z,49.38417667,1.06960167
2025-03-25T16:33:13Z,49.38417333,1.06962167
2025-03-25T16:33:14Z,49.38417500,1.06963333
2025-03-25T16:33:15Z,49.38417500,1.06965000
2025-03-25T16:33:16Z,49.38417333,1.06966167
2025-03-25T16:33:17Z,49.38416167,1.06968167
2025-03-25T16:33:18Z,49.38416000,1.06970000
2025-03-25T16:33:19Z,49.38416333,1.06972667
2025-03-25T16:33:20Z,49.38416667,1.06973833
2025-03-25T16:33:21Z,49.38417500,1.06973833
2025-03-25T16:33:22Z,49.38417833,1.06974333
2025-03-25T16:33:23Z,49.38417833,1.06974833
2025-03-25T16:33:24Z,49.38417667,1.06976500
2025-03-25T16:33:25Z,49.38418167,1.06978167
2025-03-25T16:33:26Z,49.38419000,1.06979167
2025-03-25T16:33:27Z,49.38419167,1.06980333
2025-03-25T16:33:28Z,49.38419833,1.06981667
2025-03-25T16:33:29Z,49.38419833,1.06982667
2025-03-25T16:33:30Z,49.38420167,1.06983667
2025-03-25T16:33:31Z,49.38420500,1.06985500
2025-03-25T16:33:32Z,49.38420667,1.06987167
2025-03-25T16:33:33Z,49.38420667,1.06988667
2025-03-25T16:33:34Z,49.38420833,1.06990833
2025-03-25T16:33:35Z,49.38421167,1.06992167
2025-03-25T16:33:36Z,49.38421000,1.06993333
2025-03-25T16:33:37Z,49.38421000,1.06994667
2025-03-25T16:33:38Z,49.38420833,1.06996000
2025-03-25T16:33:39Z,49.38420833,1.06997833
2025-03-25T16:33:40Z,49.38420833,1.06999667
2025-03-25T16:33:41Z,49.38420500,1.07000167
2025-03-25T16:33:42Z,49.38420333,1.07000333
2025-03-25T16:33:43Z,49.38420167,1.07001167
2025-03-25T16:33:44Z,49.38419667,1.07002500
2025-03-25T16:33:45Z,49.38419833,1.07003833
2025-03-25T16:33:46Z,49.38419667,1.07005167
2025-03-25T16:33:47Z,49.38419667,1.07006333
2025-03-25T16:33:48Z,49.38419667,1.07008833
2025-03-25T16:33:49Z,49.38419167,1.07010833
2025-03-25T16:33:50Z,49.38419333,1.07012833
2025-03-25T16:33:51Z,49.38419500,1.07014833
2025-03-25T16:33:52Z,49.38419500,1.07016000
2025-03-25T16:33:53Z,49.38418833,1.07017500
2025-03-25T16:33:54Z,49.38419000,1.07019333
2025-03-25T16:33:55Z,49.38419167,1.07021167
2025-03-25T16:33:56Z,49.38419167,1.07023167
2025-03-25T16:33:57Z,49.38419000,1.07025000
2025-03-25T16:33:58Z,49.38418667,1.07026833
2025-03-25T16:33:59Z,49.38418500,1.07028833
2025-03-25T16:34:00Z,49.38418500,1.07030333
2025-03-25T16:34:01Z,49.38418167,1.07032167
2025-03-25T16:34:02Z,49.38418000,1.07034000
2025-03-25T16:34:03Z,49.38418000,1.07035833
2025-03-25T16:34:04Z,49.38418167,1.07038000
2025-03-25T16:34:05Z,49.38418500,1.07039833
2025-03-25T16:34:06Z,49.38418833,1.07041667
2025-03-25T16:34:07Z,49.38419167,1.07043167
2025-03-25T16:34:08Z,49.38420000,1.07044833
2025-03-25T16:34:09Z,49.38420667,1.07046333
2025-03-25T16:34:10Z,49.38421333,1.07048000
2025-03-25T16:34:11Z,49.38422000,1.07049167
2025-03-25T16:34:12Z,49.38422833,1.07050500
2025-03-25T16:34:13Z,49.38423333,1.07051667
2025-03-25T16:34:14Z,49.38424833,1.07052167
2025-03-25T16:34:15Z,49.38426167,1.07052167
2025-03-25T16:34:16Z,49.38426667,1.07051667
2025-03-25T16:34:17Z,49.38426500,1.07050333
2025-03-25T16:34:18Z,49.38426667,1.07048667
2025-03-25T16:34:19Z,49.38426667,1.07047333
2025-03-25T16:34:20Z,49.38426667,1.07046000
2025-03-25T16:34:21Z,49.38426333,1.07044667
2025-03-25T16:34:22Z,49.38427833,1.07043333
2025-03-25T16:34:23Z,49.38429333,1.07041500
2025-03-25T16:34:24Z,49.38429167,1.07040167
2025-03-25T16:34:25Z,49.38428833,1.07038333
2025-03-25T16:34:26Z,49.38427667,1.07035500
2025-03-25T16:34:27Z,49.38427333,1.07033667
2025-03-25T16:34:28Z,49.38427667,1.07032000
2025-03-25T16:34:29Z,49.38428000,1.07029667
2025-03-25T16:34:30Z,49.38428500,1.07028000
2025-03-25T16:34:31Z,49.38429167,1.07026167
2025-03-25T16:34:32Z,49.38428833,1.07024833
2025-03-25T16:34:33Z,49.38427667,1.07022833
2025-03-25T16:34:34Z,49.38427833,1.07021000
2025-03-25T16:34:35Z,49.38427667,1.07019333
2025-03-25T16:34:36Z,49.38427333,1.07018000
2025-03-25T16:34:37Z,49.38427000,1.07016833
2025-03-25T16:34:38Z,49.38426833,1.07015333
2025-03-25T16:34:39Z,49.38426833,1.07014000
2025-03-25T16:34:40Z,49.38427000,1.07012500
2025-03-25T16:34:41Z,49.38427667,1.07011833
2025-03-25T16:34:42Z,49.38428000,1.07010833
2025-03-25T16:34:43Z,49.38428333,1.07009833
2025-03-25T16:34:44Z,49.38427667,1.07007833
2025-03-25T16:34:45Z,49.38428000,1.07005500
2025-03-25T16:34:46Z,49.38428500,1.07002833
2025-03-25T16:34:47Z,49.38428500,1.07000667
2025-03-25T16:34:48Z,49.38428500,1.06998333
2025-03-25T16:34:49Z,49.38429500,1.06996333
2025-03-25T16:34:50Z,49.38429333,1.06994000
2025-03-25T16:34:51Z,49.38429667,1.06992333
2025-03-25T16:34:52Z,49.38429333,1.06989667
2025-03-25T16:34:53Z,49.38428500,1.06988333
2025-03-25T16:34:54Z,49.38427667,1.06986333
2025-03-25T16:34:55Z,49.38426667,1.06984333
2025-03-25T16:34:56Z,49.38426667,1.06982167
2025-03-25T16:34:57Z,49.38426500,1.06980333
2025-03-25T16:34:58Z,49.38426667,1.06978167
2025-03-25T16:34:59Z,49.38426000,1.06975167
2025-03-25T16:35:00Z,49.38425333,1.06973000
2025-03-25T16:35:01Z,49.38424500,1.06970167
2025-03-25T16:35:02Z,49.38424167,1.06968833
2025-03-25T16:35:03Z,49.38424333,1.06967333
2025-03-25T16:35:04Z,49.38424833,1.06965333
2025-03-25T16:35:05Z,49.38425667,1.06963667
2025-03-25T16:35:06Z,49.38426333,1.06963667
2025-03-25T16:35:07Z,49.38426833,1.06964833
2025-03-25T16:35:08Z,49.38427000,1.06962333
2025-03-25T16:35:09Z,49.38427667,1.06960667
2025-03-25T16:35:10Z,49.38428000,1.06959000
2025-03-25T16:35:11Z,49.38428500,1.06957500
2025-03-25T16:35:12Z,49.38429167,1.06955333
2025-03-25T16:35:13Z,49.38428833,1.06954000
2025-03-25T16:35:14Z,49.38428833,1.06950833
2025-03-25T16:35:15Z,49.38428333,1.06946500
2025-03-25T16:35:16Z,49.38429167,1.06944833
2025-03-25T16:35:17Z,49.38429667,1.06940667
2025-03-25T16:35:18Z,49.38430833,1.06936667
2025-03-25T16:35:19Z,49.38432667,1.06936167
2025-03-25T16:35:20Z,49.38434667,1.06935667
2025-03-25T16:35:21Z,49.38438000,1.06935000
2025-03-25T16:35:22Z,49.38439667,1.06935333
2025-03-25T16:35:23Z,49.38440000,1.06934667
2025-03-25T16:35:24Z,49.38440833,1.06932833
2025-03-25T16:35:25Z,49.38441167,1.06931500
2025-03-25T16:35:26Z,49.38441167,1.06929500
2025-03-25T16:35:27Z,49.38441667,1.06928333
2025-03-25T16:35:28Z,49.38442500,1.06928167
2025-03-25T16:35:29Z,49.38441333,1.06929167
2025-03-25T16:35:30Z,49.38441333,1.06927333
2025-03-25T16:35:31Z,49.38442000,1.06925500
2025-03-25T16:35:32Z,49.38441833,1.06924667
2025-03-25T16:35:33Z,49.38443000,1.06923833
2025-03-25T16:35:34Z,49.38443500,1.06924167
2025-03-25T16:35:35Z,49.38443667,1.06923667
2025-03-25T16:35:36Z,49.38444833,1.06923500
2025-03-25T16:35:37Z,49.38446333,1.06921667
2025-03-25T16:35:38Z,49.38447333,1.06920500
2025-03-25T16:35:39Z,49.38445833,1.06919333
2025-03-25T16:35:40Z,49.38445667,1.06918667
2025-03-25T16:35:41Z,49.38445333,1.06918167
2025-03-25T16:35:42Z,49.38446000,1.06918500
2025-03-25T16:35:43Z,49.38446000,1.06917500
2025-03-25T16:35:44Z,49.38446500,1.06916833
2025-03-25T16:35:45Z,49.38446833,1.06914833
2025-03-25T16:35:46Z,49.38447000,1.06913333
2025-03-25T16:35:47Z,49.38447500,1.06913833
2025-03-25T16:35:48Z,49.38446833,1.06911333
2025-03-25T16:35:49Z,49.38446167,1.06909167
2025-03-25T16:35:50Z,49.38446000,1.06907333
2025-03-25T16:35:51Z,49.38445167,1.06904833
2025-03-25T16:35:52Z,49.38442667,1.06901500
2025-03-25T16:35:53Z,49.38440833,1.06899333
2025-03-25T16:35:54Z,49.38439500,1.06898000
2025-03-25T16:35:55Z,49.38438333,1.06896667
2025-03-25T16:35:56Z,49.38437167,1.06895500
2025-03-25T16:35:57Z,49.38438500,1.06895333
2025-03-25T16:35:58Z,49.38440000,1.06895167
2025-03-25T16:35:59Z,49.38440667,1.06894333
2025-03-25T16:36:00Z,49.38440167,1.06893167
2025-03-25T16:36:01Z,49.38440500,1.06892500
2025-03-25T16:36:02Z,49.38441167,1.06891500
2025-03-25T16:36:03Z,49.38441833,1.06890167
2025-03-25T16:36:04Z,49.38443167,1.06889333
2025-03-25T16:36:05Z,49.38444000,1.06888833
2025-03-25T16:36:06Z,49.38445167,1.06888667
2025-03-25T16:36:07Z,49.38445500,1.06888333
2025-03-25T16:36:08Z,49.38446000,1.06887500
2025-03-25T16:36:09Z,49.38446667,1.06886000
2025-03-25T16:36:10Z,49.38447000,1.06884333
2025-03-25T16:36:11Z,49.38447667,1.06883333
2025-03-25T16:36:12Z,49.38449000,1.06881500
2025-03-25T16:36:13Z,49.38449667,1.06879833
2025-03-25T16:36:14Z,49.38450333,1.06878167
2025-03-25T16:36:15Z,49.38450333,1.06877000
2025-03-25T16:36:16Z,49.38450833,1.06876000
2025-03-25T16:36:17Z,49.38451167,1.06874833
2025-03-25T16:36:18Z,49.38452167,1.06873333
2025-03-25T16:36:19Z,49.38452000,1.06872667
2025-03-25T16:36:20Z,49.38451833,1.06871500
2025-03-25T16:36:21Z,49.38451500,1.06870333
2025-03-25T16:36:22Z,49.38451000,1.06869500
2025-03-25T16:36:23Z,49.38450167,1.06868500
2025-03-25T16:36:24Z,49.38450167,1.06868000
2025-03-25T16:36:25Z,49.38449833,1.06867333
2025-03-25T16:36:26Z,49.38449000,1.06866833
2025-03-25T16:36:27Z,49.38448000,1.06866000
2025-03-25T16:36:28Z,49.38447667,1.06864000
2025-03-25T16:36:29Z,49.38447167,1.06863167
2025-03-25T16:36:30Z,49.38446167,1.06862833
2025-03-25T16:36:31Z,49.38445667,1.06862833
2025-03-25T16:36:32Z,49.38445000,1.06863500
2025-03-25T16:36:33Z,49.38444833,1.06863833
2025-03-25T16:36:34Z,49.38444500,1.06864500
2025-03-25T16:36:35Z,49.38444500,1.06864500
2025-03-25T16:36:36Z,49.38444000,1.06865000
2025-03-25T16:36:37Z,49.38443167,1.06865667
2025-03-25T16:36:38Z,49.38442333,1.06866333
2025-03-25T16:36:39Z,49.38441833,1.06868000
2025-03-25T16:36:40Z,49.38441667,1.06868833
2025-03-25T16:36:41Z,49.38441833,1.06869833
2025-03-25T16:36:42Z,49.38442167,1.06870667
2025-03-25T16:36:43Z,49.38441833,1.06872500
2025-03-25T16:36:44Z,49.38440833,1.06874833
2025-03-25T16:36:45Z,49.38440500,1.06875667
2025-03-25T16:36:46Z,49.38439833,1.06876500
2025-03-25T16:36:47Z,49.38439333,1.06877667
2025-03-25T16:36:48Z,49.38438667,1.06878167
